Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
3,6,2013-12-28,3927,420,1,0,0,0
4,6,2013-12-28,10954,1482,1,0,0,0
5,6,2013-12-28,2303,266,1,0,0,0
1,5,2013-12-27,6110,737,1,0,0,1
2,5,2013-12-27,5582,659,1,0,0,1
3,5,2013-12-27,8158,966,1,0,0,1
4,5,2013-12-27,11159,1569,1,0,0,1
5,5,2013-12-27,5516,655,1,0,0,1
1,4,2013-12-26,0,0,0,0,c,1
2,4,2013-12-26,0,0,0,0,c,1
3,4,2013-12-26,0,0,0,0,c,1
4,4,2013-12-26,0,0,0,0,c,1
5,4,2013-12-26,0,0,0,0,c,1
1,3,2013-12-25,0,0,0,0,c,1
2,3,2013-12-25,0,0,0,0,c,1
3,3,2013-12-25,0,0,0,0,c,1
4,3,2013-12-25,0,0,0,0,c,1
5,3,2013-12-25,0,0,0,0,c,1
1,2,2013-12-24,3204,385,1,0,0,1
2,2,2013-12-24,2407,277,1,0,0,1
3,2,2013-12-24,4460,625,1,0,0,1
4,2,2013-12-24,6786,868,1,0,0,1
5,2,2013-12-24,3091,319,1,0,0,1
1,1,2013-12-23,9528,1130,1,0,0,1
2,1,2013-12-23,8640,971,1,0,0,1
3,1,2013-12-23,14461,1579,1,0,0,1
4,1,2013-12-23,16941,2139,1,0,0,1
5,1,2013-12-23,10877,1081,1,0,0,1
1,7,2013-12-22,0,0,0,0,0,0
2,7,2013-12-22,0,0,0,0,0,0
3,7,2013-12-22,0,0,0,0,0,0
4,7,2013-12-22,0,0,0,0,0,0
5,7,2013-12-22,0,0,0,0,0,0
1,6,2013-12-21,8043,927,1,0,0,0
2,6,2013-12-21,4941,539,1,0,0,0
3,6,2013-12-21,8215,997,1,0,0,0
4,6,2013-12-21,14207,1825,1,0,0,0
5,6,2013-12-21,3995,351,1,0,0,0
1,5,2013-12-20,8414,895,1,1,0,0
2,5,2013-12-20,7574,801,1,1,0,0
3,5,2013-12-20,12352,1227,1,1,0,0
4,5,2013-12-20,14757,1904,1,1,0,0
5,5,2013-12-20,8129,782,1,1,0,0
1,4,2013-12-19,6788,782,1,1,0,0
2,4,2013-12-19,8559,823,1,1,0,0
3,4,2013-12-19,10463,1105,1,1,0,0
4,4,2013-12-19,13259,1788,1,1,0,0
5,4,2013-12-19,8331,818,1,1,0,0
1,3,2013-12-18,7821,828,1,1,0,0
2,3,2013-12-18,10019,1011,1,1,0,0
3,3,2013-12-18,12564,1198,1,1,0,0
4,3,2013-12-18,13440,1704,1,1,0,0
5,3,2013-12-18,9315,881,1,1,0,0
1,2,2013-12-17,7356,808,1,1,0,0
2,2,2013-12-17,10374,882,1,1,0,0
3,2,2013-12-17,14555,1284,1,1,0,0
4,2,2013-12-17,14471,1791,1,1,0,0
5,2,2013-12-17,9413,812,1,1,0,0
1,1,2013-12-16,8277,825,1,1,0,0
2,1,2013-12-16,10479,925,1,1,0,0
3,1,2013-12-16,14647,1282,1,1,0,0
4,1,2013-12-16,16843,1970,1,1,0,0
5,1,2013-12-16,11692,968,1,1,0,0
1,7,2013-12-15,0,0,0,0,0,0
2,7,2013-12-15,0,0,0,0,0,0
3,7,2013-12-15,0,0,0,0,0,0
4,7,2013-12-15,0,0,0,0,0,0
5,7,2013-12-15,0,0,0,0,0,0
1,6,2013-12-14,6119,743,1,0,0,0
2,6,2013-12-14,3236,353,1,0,0,0
3,6,2013-12-14,6688,721,1,0,0,0
4,6,2013-12-14,12110,1643,1,0,0,0
5,6,2013-12-14,2014,225,1,0,0,0
1,5,2013-12-13,4703,594,1,0,0,0
2,5,2013-12-13,4808,546,1,0,0,0
3,5,2013-12-13,7146,877,1,0,0,0
4,5,2013-12-13,8689,1268,1,0,0,0
5,5,2013-12-13,5021,573,1,0,0,0
1,4,2013-12-12,4074,558,1,0,0,0
2,4,2013-12-12,5232,591,1,0,0,0
3,4,2013-12-12,6921,850,1,0,0,0
4,4,2013-12-12,8463,1269,1,0,0,0
5,4,2013-12-12,5048,571,1,0,0,0
1,3,2013-12-11,4301,543,1,0,0,0
2,3,2013-12-11,6052,732,1,0,0,0
3,3,2013-12-11,7577,887,1,0,0,0
4,3,2013-12-11,8480,1176,1,0,0,0
5,3,2013-12-11,5517,637,1,0,0,0
1,2,2013-12-10,4228,581,1,0,0,0
2,2,2013-12-10,4994,629,1,0,0,0
3,2,2013-12-10,6595,841,1,0,0,0
4,2,2013-12-10,8150,1220,1,0,0,0
5,2,2013-12-10,4973,574,1,0,0,0
1,1,2013-12-09,4462,576,1,0,0,0
2,1,2013-12-09,4392,587,1,0,0,0
3,1,2013-12-09,5478,716,1,0,0,0
4,1,2013-12-09,8907,1316,1,0,0,0
5,1,2013-12-09,3879,477,1,0,0,0
1,7,2013-12-08,0,0,0,0,0,0
2,7,2013-12-08,0,0,0,0,0,0
3,7,2013-12-08,0,0,0,0,0,0
4,7,2013-12-08,0,0,0,0,0,0
5,7,2013-12-08,0,0,0,0,0,0
1,6,2013-12-07,5799,723,1,0,0,0
2,6,2013-12-07,2534,302,1,0,0,0
3,6,2013-12-07,7151,886,1,0,0,0
4,6,2013-12-07,10544,1526,1,0,0,0
5,6,2013-12-07,2228,276,1,0,0,0
1,5,2013-12-06,6112,673,1,1,0,0
2,5,2013-12-06,4816,544,1,1,0,0
3,5,2013-12-06,8300,859,1,1,0,0
4,5,2013-12-06,10597,1434,1,1,0,0
5,5,2013-12-06,5011,575,1,1,0,0
1,4,2013-12-05,5691,685,1,1,0,0
2,4,2013-12-05,7163,701,1,1,0,0
3,4,2013-12-05,7872,727,1,1,0,0
4,4,2013-12-05,12178,1558,1,1,0,0
5,4,2013-12-05,7765,753,1,1,0,0
1,3,2013-12-04,5688,627,1,1,0,0
2,3,2013-12-04,8202,854,1,1,0,0
3,3,2013-12-04,9624,948,1,1,0,0
4,3,2013-12-04,10379,1346,1,1,0,0
5,3,2013-12-04,7284,728,1,1,0,0
1,2,2013-12-03,6293,658,1,1,0,0
2,2,2013-12-03,8137,741,1,1,0,0
3,2,2013-12-03,10485,1039,1,1,0,0
4,2,2013-12-03,12080,1563,1,1,0,0
5,2,2013-12-03,7663,744,1,1,0,0
1,1,2013-12-02,6943,754,1,1,0,0
2,1,2013-12-02,8836,850,1,1,0,0
3,1,2013-12-02,12144,1097,1,1,0,0
4,1,2013-12-02,14106,1741,1,1,0,0
5,1,2013-12-02,9761,878,1,1,0,0
1,7,2013-12-01,0,0,0,0,0,0
2,7,2013-12-01,0,0,0,0,0,0
3,7,2013-12-01,0,0,0,0,0,0
4,7,2013-12-01,0,0,0,0,0,0
5,7,2013-12-01,0,0,0,0,0,0
1,6,2013-11-30,6373,730,1,0,0,0
2,6,2013-11-30,3343,365,1,0,0,0
3,6,2013-11-30,6960,759,1,0,0,0
4,6,2013-11-30,13394,1826,1,0,0,0
5,6,2013-11-30,2704,260,1,0,0,0
1,5,2013-11-29,5623,665,1,0,0,0
2,5,2013-11-29,5027,587,1,0,0,0
3,5,2013-11-29,7152,795,1,0,0,0
4,5,2013-11-29,11390,1484,1,0,0,0
5,5,2013-11-29,6158,630,1,0,0,0
1,4,2013-11-28,4614,585,1,0,0,0
2,4,2013-11-28,5149,579,1,0,0,0
3,4,2013-11-28,6096,797,1,0,0,0
4,4,2013-11-28,7875,1156,1,0,0,0
5,4,2013-11-28,4676,542,1,0,0,0
1,3,2013-11-27,4561,530,1,0,0,0
2,3,2013-11-27,5498,694,1,0,0,0
3,3,2013-11-27,5942,666,1,0,0,0
4,3,2013-11-27,7809,1102,1,0,0,0
5,3,2013-11-27,5128,655,1,0,0,0
1,2,2013-11-26,4201,524,1,0,0,0
2,2,2013-11-26,4303,543,1,0,0,0
3,2,2013-11-26,5880,733,1,0,0,0
4,2,2013-11-26,7805,1118,1,0,0,0
5,2,2013-11-26,4597,531,1,0,0,0
1,1,2013-11-25,4600,575,1,0,0,0
2,1,2013-11-25,4669,556,1,0,0,0
3,1,2013-11-25,5968,734,1,0,0,0
4,1,2013-11-25,8569,1247,1,0,0,0
5,1,2013-11-25,4597,569,1,0,0,0
1,7,2013-11-24,0,0,0,0,0,0
2,7,2013-11-24,0,0,0,0,0,0
3,7,2013-11-24,0,0,0,0,0,0
4,7,2013-11-24,0,0,0,0,0,0
5,7,2013-11-24,0,0,0,0,0,0
1,6,2013-11-23,5297,614,1,0,0,0
2,6,2013-11-23,2965,335,1,0,0,0
3,6,2013-11-23,4109,486,1,0,0,0
4,6,2013-11-23,9394,1389,1,0,0,0
5,6,2013-11-23,2075,245,1,0,0,0
1,5,2013-11-22,5058,581,1,1,0,0
2,5,2013-11-22,4474,537,1,1,0,0
3,5,2013-11-22,7697,807,1,1,0,0
4,5,2013-11-22,9071,1333,1,1,0,0
5,5,2013-11-22,6198,643,1,1,0,0
1,4,2013-11-21,4623,545,1,1,0,0
2,4,2013-11-21,5397,571,1,1,0,0
3,4,2013-11-21,7630,824,1,1,0,0
4,4,2013-11-21,9256,1254,1,1,0,0
5,4,2013-11-21,6641,713,1,1,0,0
1,3,2013-11-20,4936,586,1,1,0,0
2,3,2013-11-20,6390,690,1,1,0,0
3,3,2013-11-20,8573,867,1,1,0,0
4,3,2013-11-20,9280,1280,1,1,0,0
5,3,2013-11-20,0,0,0,1,a,0
1,2,2013-11-19,5143,583,1,1,0,0
2,2,2013-11-19,6016,660,1,1,0,0
3,2,2013-11-19,8865,902,1,1,0,0
4,2,2013-11-19,9133,1248,1,1,0,0
5,2,2013-11-19,7632,752,1,1,0,0
1,1,2013-11-18,5927,681,1,1,0,0
2,1,2013-11-18,7435,735,1,1,0,0
3,1,2013-11-18,9719,932,1,1,0,0
4,1,2013-11-18,11331,1495,1,1,0,0
5,1,2013-11-18,8022,759,1,1,0,0
1,7,2013-11-17,0,0,0,0,0,0
2,7,2013-11-17,0,0,0,0,0,0
3,7,2013-11-17,0,0,0,0,0,0
4,7,2013-11-17,0,0,0,0,0,0
5,7,2013-11-17,0,0,0,0,0,0
1,6,2013-11-16,5071,616,1,0,0,0
2,6,2013-11-16,2829,359,1,0,0,0
3,6,2013-11-16,3893,451,1,0,0,0
4,6,2013-11-16,10157,1454,1,0,0,0
5,6,2013-11-16,1925,233,1,0,0,0
1,5,2013-11-15,4016,504,1,0,0,0
2,5,2013-11-15,4042,505,1,0,0,0
3,5,2013-11-15,5919,742,1,0,0,0
4,5,2013-11-15,7627,1167,1,0,0,0
5,5,2013-11-15,4613,539,1,0,0,0
1,4,2013-11-14,3795,502,1,0,0,0
2,4,2013-11-14,4388,541,1,0,0,0
3,4,2013-11-14,5240,685,1,0,0,0
4,4,2013-11-14,6856,1030,1,0,0,0
5,4,2013-11-14,4086,521,1,0,0,0
1,3,2013-11-13,3310,464,1,0,0,0
2,3,2013-11-13,4980,668,1,0,0,0
3,3,2013-11-13,5530,713,1,0,0,0
4,3,2013-11-13,7263,1057,1,0,0,0
5,3,2013-11-13,4319,576,1,0,0,0
1,2,2013-11-12,4017,507,1,0,0,0
2,2,2013-11-12,4116,537,1,0,0,0
3,2,2013-11-12,5267,678,1,0,0,0
4,2,2013-11-12,7179,1061,1,0,0,0
5,2,2013-11-12,3920,506,1,0,0,0
1,1,2013-11-11,4014,519,1,0,0,0
2,1,2013-11-11,4017,509,1,0,0,0
3,1,2013-11-11,5084,661,1,0,0,0
4,1,2013-11-11,8241,1213,1,0,0,0
5,1,2013-11-11,3866,523,1,0,0,0
1,7,2013-11-10,0,0,0,0,0,0
2,7,2013-11-10,0,0,0,0,0,0
3,7,2013-11-10,0,0,0,0,0,0
4,7,2013-11-10,0,0,0,0,0,0
5,7,2013-11-10,0,0,0,0,0,0
1,6,2013-11-09,4681,582,1,0,0,0
2,6,2013-11-09,3145,376,1,0,0,0
3,6,2013-11-09,4305,491,1,0,0,0
4,6,2013-11-09,10373,1479,1,0,0,0
5,6,2013-11-09,1974,217,1,0,0,0
1,5,2013-11-08,5242,583,1,1,0,0
2,5,2013-11-08,5441,590,1,1,0,0
3,5,2013-11-08,7958,857,1,1,0,0
4,5,2013-11-08,9997,1412,1,1,0,0
5,5,2013-11-08,4725,544,1,1,0,0
1,4,2013-11-07,5009,575,1,1,0,0
2,4,2013-11-07,5570,630,1,1,0,0
3,4,2013-11-07,7662,786,1,1,0,0
4,4,2013-11-07,8572,1182,1,1,0,0
5,4,2013-11-07,4987,564,1,1,0,0
1,3,2013-11-06,5572,611,1,1,0,0
2,3,2013-11-06,6941,798,1,1,0,0
3,3,2013-11-06,8378,833,1,1,0,0
4,3,2013-11-06,9236,1263,1,1,0,0
5,3,2013-11-06,6200,709,1,1,0,0
1,2,2013-11-05,5348,628,1,1,0,0
2,2,2013-11-05,6368,681,1,1,0,0
3,2,2013-11-05,10275,984,1,1,0,0
4,2,2013-11-05,9616,1323,1,1,0,0
5,2,2013-11-05,6228,667,1,1,0,0
1,1,2013-11-04,5861,620,1,1,0,0
2,1,2013-11-04,7930,768,1,1,0,0
3,1,2013-11-04,9119,832,1,1,0,0
4,1,2013-11-04,10203,1427,1,1,0,0
5,1,2013-11-04,7030,744,1,1,0,0
1,7,2013-11-03,0,0,0,0,0,0
2,7,2013-11-03,0,0,0,0,0,0
3,7,2013-11-03,0,0,0,0,0,0
4,7,2013-11-03,0,0,0,0,0,0
5,7,2013-11-03,0,0,0,0,0,0
1,6,2013-11-02,5233,653,1,0,0,0
2,6,2013-11-02,2688,355,1,0,0,0
3,6,2013-11-02,6359,641,1,0,0,0
4,6,2013-11-02,10519,1459,1,0,0,0
5,6,2013-11-02,2190,231,1,0,0,0
1,5,2013-11-01,5471,707,1,0,0,0
2,5,2013-11-01,5507,664,1,0,0,1
3,5,2013-11-01,0,0,0,0,a,1
4,5,2013-11-01,8792,1316,1,0,0,0
5,5,2013-11-01,5076,648,1,0,0,1
1,4,2013-10-31,4035,514,1,0,0,0
2,4,2013-10-31,0,0,0,0,a,1
3,4,2013-10-31,6532,802,1,0,0,1
4,4,2013-10-31,9091,1301,1,0,0,0
5,4,2013-10-31,0,0,0,0,a,1
1,3,2013-10-30,4119,496,1,0,0,0
2,3,2013-10-30,6272,796,1,0,0,1
3,3,2013-10-30,5900,683,1,0,0,1
4,3,2013-10-30,7800,1147,1,0,0,0
5,3,2013-10-30,5850,743,1,0,0,1
1,2,2013-10-29,3737,479,1,0,0,0
2,2,2013-10-29,4074,532,1,0,0,1
3,2,2013-10-29,4838,634,1,0,0,1
4,2,2013-10-29,6719,1016,1,0,0,0
5,2,2013-10-29,3909,493,1,0,0,1
1,1,2013-10-28,3557,494,1,0,0,0
2,1,2013-10-28,3859,526,1,0,0,1
3,1,2013-10-28,4025,491,1,0,0,1
4,1,2013-10-28,7645,1146,1,0,0,0
5,1,2013-10-28,3578,504,1,0,0,1
1,7,2013-10-27,0,0,0,0,0,0
2,7,2013-10-27,0,0,0,0,0,0
3,7,2013-10-27,0,0,0,0,0,0
4,7,2013-10-27,0,0,0,0,0,0
5,7,2013-10-27,0,0,0,0,0,0
1,6,2013-10-26,4347,535,1,0,0,0
2,6,2013-10-26,2517,348,1,0,0,0
3,6,2013-10-26,2936,413,1,0,0,0
4,6,2013-10-26,9088,1342,1,0,0,0
5,6,2013-10-26,1700,211,1,0,0,0
1,5,2013-10-25,4573,576,1,1,0,1
2,5,2013-10-25,4524,531,1,1,0,1
3,5,2013-10-25,6614,764,1,1,0,1
4,5,2013-10-25,8808,1237,1,1,0,0
5,5,2013-10-25,5347,581,1,1,0,1
1,4,2013-10-24,4044,498,1,1,0,1
2,4,2013-10-24,5015,604,1,1,0,1
3,4,2013-10-24,7163,784,1,1,0,1
4,4,2013-10-24,7618,1118,1,1,0,0
5,4,2013-10-24,5049,566,1,1,0,1
1,3,2013-10-23,4612,505,1,1,0,1
2,3,2013-10-23,5896,754,1,1,0,1
3,3,2013-10-23,7839,834,1,1,0,1
4,3,2013-10-23,7966,1117,1,1,0,0
5,3,2013-10-23,6517,752,1,1,0,1
1,2,2013-10-22,4068,504,1,1,0,1
2,2,2013-10-22,5450,582,1,1,0,1
3,2,2013-10-22,8058,831,1,1,0,1
4,2,2013-10-22,8418,1236,1,1,0,0
5,2,2013-10-22,5174,581,1,1,0,1
1,1,2013-10-21,5055,571,1,1,0,1
2,1,2013-10-21,6538,730,1,1,0,1
3,1,2013-10-21,9712,969,1,1,0,1
4,1,2013-10-21,10284,1325,1,1,0,0
5,1,2013-10-21,7690,753,1,1,0,1
1,7,2013-10-20,0,0,0,0,0,1
2,7,2013-10-20,0,0,0,0,0,0
3,7,2013-10-20,0,0,0,0,0,0
4,7,2013-10-20,0,0,0,0,0,0
5,7,2013-10-20,0,0,0,0,0,0
1,6,2013-10-19,3667,479,1,0,0,1
2,6,2013-10-19,2441,325,1,0,0,0
3,6,2013-10-19,3568,418,1,0,0,0
4,6,2013-10-19,9356,1308,1,0,0,0
5,6,2013-10-19,1938,202,1,0,0,0
1,5,2013-10-18,3566,490,1,0,0,1
2,5,2013-10-18,4095,548,1,0,0,0
3,5,2013-10-18,5684,724,1,0,0,0
4,5,2013-10-18,6592,1098,1,0,0,0
5,5,2013-10-18,3867,512,1,0,0,0
1,4,2013-10-17,3223,446,1,0,0,1
2,4,2013-10-17,3986,519,1,0,0,0
3,4,2013-10-17,5261,678,1,0,0,0
4,4,2013-10-17,6259,1023,1,0,0,0
5,4,2013-10-17,3721,511,1,0,0,0
1,3,2013-10-16,3383,452,1,0,0,1
2,3,2013-10-16,5035,679,1,0,0,0
3,3,2013-10-16,5563,710,1,0,0,0
4,3,2013-10-16,6657,1001,1,0,0,0
5,3,2013-10-16,4415,625,1,0,0,0
1,2,2013-10-15,3355,457,1,0,0,1
2,2,2013-10-15,3584,472,1,0,0,0
3,2,2013-10-15,5598,705,1,0,0,0
4,2,2013-10-15,7001,1032,1,0,0,0
5,2,2013-10-15,3450,474,1,0,0,0
1,1,2013-10-14,3773,478,1,0,0,1
2,1,2013-10-14,4528,578,1,0,0,0
3,1,2013-10-14,5982,757,1,0,0,0
4,1,2013-10-14,7237,1165,1,0,0,0
5,1,2013-10-14,4199,548,1,0,0,0
1,7,2013-10-13,0,0,0,0,0,0
2,7,2013-10-13,0,0,0,0,0,0
3,7,2013-10-13,0,0,0,0,0,0
4,7,2013-10-13,0,0,0,0,0,0
5,7,2013-10-13,0,0,0,0,0,0
1,6,2013-10-12,4954,608,1,0,0,0
2,6,2013-10-12,2914,344,1,0,0,0
3,6,2013-10-12,4076,460,1,0,0,0
4,6,2013-10-12,9716,1423,1,0,0,0
5,6,2013-10-12,1963,217,1,0,0,0
1,5,2013-10-11,5896,670,1,1,0,0
2,5,2013-10-11,4923,547,1,1,0,0
3,5,2013-10-11,7076,700,1,1,0,0
4,5,2013-10-11,10062,1383,1,1,0,1
5,5,2013-10-11,5421,597,1,1,0,0
1,4,2013-10-10,5286,596,1,1,0,0
2,4,2013-10-10,4972,555,1,1,0,0
3,4,2013-10-10,8711,913,1,1,0,0
4,4,2013-10-10,9118,1300,1,1,0,1
5,4,2013-10-10,4985,545,1,1,0,0
1,3,2013-10-09,4957,596,1,1,0,0
2,3,2013-10-09,7006,826,1,1,0,0
3,3,2013-10-09,8250,817,1,1,0,0
4,3,2013-10-09,8963,1316,1,1,0,1
5,3,2013-10-09,6063,688,1,1,0,0
1,2,2013-10-08,5452,592,1,1,0,0
2,2,2013-10-08,6282,691,1,1,0,0
3,2,2013-10-08,9269,885,1,1,0,0
4,2,2013-10-08,9872,1354,1,1,0,1
5,2,2013-10-08,5697,636,1,1,0,0
1,1,2013-10-07,6004,626,1,1,0,0
2,1,2013-10-07,7368,737,1,1,0,0
3,1,2013-10-07,10779,940,1,1,0,0
4,1,2013-10-07,12159,1600,1,1,0,1
5,1,2013-10-07,8319,808,1,1,0,0
1,7,2013-10-06,0,0,0,0,0,0
2,7,2013-10-06,0,0,0,0,0,0
3,7,2013-10-06,0,0,0,0,0,0
4,7,2013-10-06,0,0,0,0,0,0
5,7,2013-10-06,0,0,0,0,0,0
1,6,2013-10-05,5352,662,1,0,0,0
2,6,2013-10-05,2688,342,1,0,0,0
3,6,2013-10-05,4802,555,1,0,0,0
4,6,2013-10-05,8938,1352,1,0,0,0
5,6,2013-10-05,2041,223,1,0,0,0
1,5,2013-10-04,5447,619,1,0,0,0
2,5,2013-10-04,4671,547,1,0,0,0
3,5,2013-10-04,8093,888,1,0,0,0
4,5,2013-10-04,10204,1454,1,0,0,1
5,5,2013-10-04,5108,634,1,0,0,0
1,4,2013-10-03,0,0,0,0,a,0
2,4,2013-10-03,2656,381,1,0,a,0
3,4,2013-10-03,0,0,0,0,a,0
4,4,2013-10-03,0,0,0,0,a,1
5,4,2013-10-03,0,0,0,0,a,0
1,3,2013-10-02,4001,509,1,0,0,0
2,3,2013-10-02,5238,691,1,0,0,0
3,3,2013-10-02,6045,765,1,0,0,0
4,3,2013-10-02,10077,1410,1,0,0,1
5,3,2013-10-02,5118,668,1,0,0,0
1,2,2013-10-01,4178,508,1,0,0,0
2,2,2013-10-01,3830,539,1,0,0,0
3,2,2013-10-01,5903,743,1,0,0,0
4,2,2013-10-01,9255,1283,1,0,0,1
5,2,2013-10-01,4686,610,1,0,0,0
1,1,2013-09-30,4088,516,1,0,0,0
2,1,2013-09-30,5610,691,1,0,0,0
3,1,2013-09-30,8988,945,1,0,0,0
4,1,2013-09-30,11276,1558,1,0,0,1
5,1,2013-09-30,4367,581,1,0,0,0
1,7,2013-09-29,0,0,0,0,0,0
2,7,2013-09-29,0,0,0,0,0,0
3,7,2013-09-29,0,0,0,0,0,0
4,7,2013-09-29,0,0,0,0,0,0
5,7,2013-09-29,0,0,0,0,0,0
1,6,2013-09-28,4175,538,1,0,0,0
2,6,2013-09-28,3428,383,1,0,0,0
3,6,2013-09-28,3845,444,1,0,0,0
4,6,2013-09-28,9274,1332,1,0,0,0
5,6,2013-09-28,2171,231,1,0,0,0
1,5,2013-09-27,4669,548,1,1,0,0
2,5,2013-09-27,4874,547,1,1,0,0
3,5,2013-09-27,8387,845,1,1,0,0
4,5,2013-09-27,9621,1300,1,1,0,0
5,5,2013-09-27,5139,598,1,1,0,0
1,4,2013-09-26,4481,537,1,1,0,0
2,4,2013-09-26,5795,629,1,1,0,0
3,4,2013-09-26,7003,759,1,1,0,0
4,4,2013-09-26,8447,1214,1,1,0,0
5,4,2013-09-26,4566,507,1,1,0,0
1,3,2013-09-25,4212,500,1,1,0,0
2,3,2013-09-25,6708,858,1,1,0,0
3,3,2013-09-25,7475,812,1,1,0,0
4,3,2013-09-25,9053,1235,1,1,0,0
5,3,2013-09-25,5371,653,1,1,0,0
1,2,2013-09-24,4274,492,1,1,0,0
2,2,2013-09-24,6387,670,1,1,0,0
3,2,2013-09-24,8376,893,1,1,0,0
4,2,2013-09-24,8701,1202,1,1,0,0
5,2,2013-09-24,5489,596,1,1,0,0
1,1,2013-09-23,4770,542,1,1,0,0
2,1,2013-09-23,6802,677,1,1,0,0
3,1,2013-09-23,9002,885,1,1,0,0
4,1,2013-09-23,9908,1341,1,1,0,0
5,1,2013-09-23,7486,743,1,1,0,0
1,7,2013-09-22,0,0,0,0,0,0
2,7,2013-09-22,0,0,0,0,0,0
3,7,2013-09-22,0,0,0,0,0,0
4,7,2013-09-22,0,0,0,0,0,0
5,7,2013-09-22,0,0,0,0,0,0
1,6,2013-09-21,3909,522,1,0,0,0
2,6,2013-09-21,2651,335,1,0,0,0
3,6,2013-09-21,3554,461,1,0,0,0
4,6,2013-09-21,8631,1336,1,0,0,0
5,6,2013-09-21,1725,217,1,0,0,0
1,5,2013-09-20,3516,494,1,0,0,0
2,5,2013-09-20,3949,475,1,0,0,0
3,5,2013-09-20,5426,669,1,0,0,0
4,5,2013-09-20,7047,1026,1,0,0,0
5,5,2013-09-20,4024,512,1,0,0,0
1,4,2013-09-19,3717,469,1,0,0,0
2,4,2013-09-19,3840,509,1,0,0,0
3,4,2013-09-19,5120,672,1,0,0,0
4,4,2013-09-19,7017,1011,1,0,0,0
5,4,2013-09-19,3457,470,1,0,0,0
1,3,2013-09-18,3946,507,1,0,0,0
2,3,2013-09-18,4574,625,1,0,0,0
3,3,2013-09-18,5378,681,1,0,0,0
4,3,2013-09-18,6701,1048,1,0,0,0
5,3,2013-09-18,3753,537,1,0,0,0
1,2,2013-09-17,3685,502,1,0,0,0
2,2,2013-09-17,3823,525,1,0,0,0
3,2,2013-09-17,5517,725,1,0,0,0
4,2,2013-09-17,7248,1073,1,0,0,0
5,2,2013-09-17,3846,528,1,0,0,0
1,1,2013-09-16,4249,568,1,0,0,0
2,1,2013-09-16,3837,509,1,0,0,0
3,1,2013-09-16,5391,692,1,0,0,0
4,1,2013-09-16,7911,1184,1,0,0,0
5,1,2013-09-16,3940,529,1,0,0,0
1,7,2013-09-15,0,0,0,0,0,0
2,7,2013-09-15,0,0,0,0,0,0
3,7,2013-09-15,0,0,0,0,0,0
4,7,2013-09-15,0,0,0,0,0,0
5,7,2013-09-15,0,0,0,0,0,0
1,6,2013-09-14,4663,619,1,0,0,0
2,6,2013-09-14,2841,352,1,0,0,0
3,6,2013-09-14,3537,393,1,0,0,0
4,6,2013-09-14,9177,1350,1,0,0,0
5,6,2013-09-14,2001,217,1,0,0,0
1,5,2013-09-13,5187,559,1,1,0,0
2,5,2013-09-13,4954,550,1,1,0,0
3,5,2013-09-13,8610,893,1,1,0,0
4,5,2013-09-13,10197,1356,1,1,0,0
5,5,2013-09-13,5274,640,1,1,0,0
1,4,2013-09-12,5079,586,1,1,0,0
2,4,2013-09-12,5558,618,1,1,0,0
3,4,2013-09-12,8774,876,1,1,0,0
4,4,2013-09-12,10257,1303,1,1,0,0
5,4,2013-09-12,5298,600,1,1,0,0
1,3,2013-09-11,5103,580,1,1,0,0
2,3,2013-09-11,6537,791,1,1,0,0
3,3,2013-09-11,8568,796,1,1,0,0
4,3,2013-09-11,9365,1313,1,1,0,0
5,3,2013-09-11,5958,705,1,1,0,0
1,2,2013-09-10,5403,599,1,1,0,0
2,2,2013-09-10,6578,707,1,1,0,0
3,2,2013-09-10,8361,774,1,1,0,0
4,2,2013-09-10,10610,1398,1,1,0,0
5,2,2013-09-10,6222,631,1,1,0,0
1,1,2013-09-09,5893,601,1,1,0,0
2,1,2013-09-09,7005,726,1,1,0,0
3,1,2013-09-09,11058,995,1,1,0,0
4,1,2013-09-09,11987,1505,1,1,0,0
5,1,2013-09-09,7378,739,1,1,0,0
1,7,2013-09-08,0,0,0,0,0,0
2,7,2013-09-08,0,0,0,0,0,0
3,7,2013-09-08,0,0,0,0,0,0
4,7,2013-09-08,0,0,0,0,0,0
5,7,2013-09-08,0,0,0,0,0,0
1,6,2013-09-07,4663,555,1,0,0,0
2,6,2013-09-07,2540,330,1,0,0,0
3,6,2013-09-07,3661,444,1,0,0,0
4,6,2013-09-07,8461,1314,1,0,0,0
5,6,2013-09-07,1893,228,1,0,0,0
1,5,2013-09-06,3836,466,1,0,0,0
2,5,2013-09-06,3793,471,1,0,0,0
3,5,2013-09-06,4750,635,1,0,0,0
4,5,2013-09-06,6979,1057,1,0,0,0
5,5,2013-09-06,4242,537,1,0,0,0
1,4,2013-09-05,3883,465,1,0,0,0
2,4,2013-09-05,3784,531,1,0,0,0
3,4,2013-09-05,4921,641,1,0,0,0
4,4,2013-09-05,6803,1050,1,0,0,0
5,4,2013-09-05,3830,516,1,0,0,0
1,3,2013-09-04,3343,444,1,0,0,0
2,3,2013-09-04,4709,673,1,0,0,0
3,3,2013-09-04,6116,750,1,0,0,0
4,3,2013-09-04,8203,1146,1,0,0,0
5,3,2013-09-04,3996,589,1,0,0,0
1,2,2013-09-03,3928,507,1,0,0,0
2,2,2013-09-03,4199,549,1,0,0,0
3,2,2013-09-03,5847,739,1,0,0,1
